,temporada_alta,Fecha-I-O-Diff,atraso_15,periodo_dia
40331,1,-3.0,0,tarde
40332,1,-2.0000000000000004,0,tarde
40333,1,6.0,0,tarde
40334,0,12.0,0,tarde
40335,0,-3.0,0,tarde
40336,0,2.0000000000000004,0,tarde
40337,0,1.0000000000000002,0,tarde
40338,0,26.0,1,tarde
40339,1,12.0,0,tarde
40340,1,-3.0,0,tarde
40341,1,-6.0,0,tarde
40342,1,14.0,0,tarde
40343,1,-2.0000000000000004,0,tarde
40344,1,11.0,0,tarde
40345,1,2.0000000000000004,0,tarde
40346,0,-1.0000000000000002,0,noche
40347,0,0.0,0,noche
40348,0,0.0,0,noche
40349,0,29.0,1,noche
40350,0,15.0,0,noche
40351,1,0.0,0,noche
40352,1,-2.0000000000000004,0,noche
40353,1,-3.0,0,noche
40354,1,-1.0000000000000002,0,noche
40355,1,-2.0000000000000004,0,noche
40356,1,10.0,0,noche
40357,1,-4.000000000000001,0,mañana
40358,1,10.0,0,mañana
40359,0,-5.0,0,mañana
40360,0,2.0000000000000004,0,mañana
40361,0,-2.0000000000000004,0,mañana
40362,0,9.0,0,mañana
40363,0,4.000000000000001,0,mañana
40364,0,-1.0000000000000002,0,mañana
40365,0,0.0,0,mañana
40366,0,-4.000000000000001,0,mañana
40367,0,-4.000000000000001,0,mañana
40368,1,0.0,0,mañana
40369,1,-3.0,0,mañana
40370,1,-5.0,0,mañana
40371,1,-1.0000000000000002,0,mañana
40372,1,-6.0,0,mañana
40373,1,-3.0,0,mañana
40374,1,-4.000000000000001,0,mañana
40375,1,-2.0000000000000004,0,mañana
40376,1,-3.0,0,mañana
40377,1,-6.0,0,mañana
40378,1,-6.0,0,mañana
40379,1,-5.0,0,mañana
40380,1,-1.0000000000000002,0,mañana
40381,1,-1.0000000000000002,0,mañana
40382,1,2.0000000000000004,0,mañana
40383,1,-4.000000000000001,0,mañana
40384,1,-1.0000000000000002,0,mañana
40385,1,1.0000000000000002,0,mañana
40386,1,-5.0,0,mañana
40387,1,-4.000000000000001,0,mañana
40388,1,47.0,1,mañana
40389,1,-5.0,0,tarde
40390,1,13.0,0,mañana
40391,0,-4.000000000000001,0,mañana
40392,0,22.0,1,mañana
40393,0,10.0,0,tarde
40394,0,22.0,1,tarde
40395,0,-1.0000000000000002,0,tarde
40396,0,-3.0,0,tarde
40397,0,8.000000000000002,0,mañana
40398,0,5.0,0,mañana
40399,0,30.0,1,mañana
40400,1,59.0,1,tarde
40401,1,-3.0,0,mañana
40402,1,4.000000000000001,0,mañana
40403,1,-6.0,0,mañana
40404,1,-3.0,0,mañana
40405,1,13.0,0,mañana
40406,1,5.0,0,mañana
40407,1,2.0000000000000004,0,mañana
40408,1,13.0,0,mañana
40409,1,-2.0000000000000004,0,mañana
40410,1,-6.0,0,mañana
40411,1,8.000000000000002,0,mañana
40412,1,22.0,1,mañana
40413,1,1.0000000000000002,0,mañana
40414,1,23.0,1,mañana
40415,1,6.0,0,mañana
40416,1,-2.0000000000000004,0,mañana
40417,1,70.0,1,mañana
40418,1,-4.000000000000001,0,tarde
40419,1,-3.0,0,tarde
40420,1,1.0000000000000002,0,tarde
40421,0,4.000000000000001,0,tarde
40422,0,0.0,0,tarde
40423,0,-1.0000000000000002,0,tarde
40424,0,-5.0,0,tarde
40425,1,84.0,1,tarde
40426,1,-2.0000000000000004,0,tarde
40427,1,9.0,0,tarde
40428,1,4.000000000000001,0,tarde
40429,1,8.000000000000002,0,tarde
40430,1,-2.0000000000000004,0,tarde
40431,1,1.0000000000000002,0,tarde
40432,1,4.000000000000001,0,tarde
40433,1,-4.000000000000001,0,tarde
40434,1,-1.0000000000000002,0,tarde
40435,1,11.0,0,tarde
40436,1,-3.0,0,tarde
40437,1,3.0,0,tarde
40438,1,6.0,0,tarde
40439,1,46.0,1,tarde
40440,1,-4.000000000000001,0,tarde
40441,1,-2.0000000000000004,0,tarde
40442,1,4.000000000000001,0,tarde
40443,1,0.0,0,tarde
40444,0,33.00000000000001,1,noche
40445,0,19.0,1,tarde
40446,0,3.0,0,tarde
40447,0,5.0,0,noche
40448,0,55.0,1,tarde
40449,1,1.0000000000000002,0,noche
40450,1,3.0,0,noche
40451,1,2.0000000000000004,0,noche
40452,1,-1.0000000000000002,0,noche
40453,0,-3.0,0,noche
40454,0,25.0,1,noche
40455,0,12.0,0,noche
40456,0,18.0,1,noche
40457,0,6.0,0,noche
40458,0,14.0,0,noche
40459,0,15.0,0,noche
40460,1,-2.0000000000000004,0,noche
40461,1,0.0,0,noche
40462,1,3.0,0,noche
40463,1,7.0,0,noche
40464,1,21.0,1,noche
40465,1,1.0000000000000002,0,noche
40466,1,9.0,0,noche
40467,1,22.0,1,noche
40468,1,10.0,0,noche
40469,1,8.000000000000002,0,noche
40470,1,0.0,0,noche
40471,1,-5.0,0,noche
40472,1,10.0,0,noche
40473,1,-4.000000000000001,0,noche
40474,1,6.0,0,mañana
40475,1,4.000000000000001,0,mañana
40476,0,15.0,0,mañana
40477,0,1.0000000000000002,0,mañana
40478,0,-1.0000000000000002,0,mañana
40479,0,0.0,0,mañana
40480,0,-5.0,0,mañana
40481,0,0.0,0,mañana
40482,0,4.000000000000001,0,mañana
40483,0,-7.0,0,mañana
40484,0,21.0,1,mañana
40485,1,1.0000000000000002,0,mañana
40486,1,4.000000000000001,0,mañana
40487,1,-4.000000000000001,0,mañana
40488,1,0.0,0,mañana
40489,1,-4.000000000000001,0,mañana
40490,1,-8.000000000000002,0,mañana
40491,1,0.0,0,mañana
40492,1,-1.0000000000000002,0,mañana
40493,1,-4.000000000000001,0,mañana
40494,1,-3.0,0,mañana
40495,1,-5.0,0,mañana
40496,1,-1.0000000000000002,0,mañana
40497,1,2.0000000000000004,0,mañana
40498,1,0.0,0,mañana
40499,1,-1.0000000000000002,0,mañana
40500,1,-4.000000000000001,0,mañana
40501,1,-13.0,0,mañana
40502,1,5.0,0,mañana
40503,1,25.0,1,mañana
40504,1,-3.0,0,mañana
40505,1,-1.0000000000000002,0,tarde
40506,0,-1.0000000000000002,0,tarde
40507,0,-1.0000000000000002,0,tarde
40508,0,15.0,0,tarde
40509,0,-4.000000000000001,0,tarde
40510,0,-2.0000000000000004,0,tarde
40511,0,-1.0000000000000002,0,tarde
40512,1,2.0000000000000004,0,tarde
40513,1,84.0,1,tarde
40514,1,9.0,0,tarde
40515,1,-3.0,0,tarde
40516,1,-9.0,0,tarde
40517,1,-3.0,0,tarde
40518,1,-7.0,0,tarde
40519,1,79.0,1,tarde
40520,1,-1.0000000000000002,0,tarde
40521,1,10.0,0,tarde
40522,1,1.0000000000000002,0,tarde
40523,1,-1.0000000000000002,0,tarde
40524,1,11.0,0,tarde
40525,1,-8.000000000000002,0,tarde
40526,1,3.0,0,tarde
40527,1,7.0,0,noche
40528,0,17.000000000000004,1,noche
40529,0,10.0,0,tarde
40530,0,-4.000000000000001,0,tarde
40531,0,17.000000000000004,1,noche
40532,0,-1.0000000000000002,0,noche
40533,0,18.0,1,noche
40534,1,33.00000000000001,1,tarde
40535,1,4.000000000000001,0,noche
40536,1,4.000000000000001,0,noche
40537,1,1.0000000000000002,0,noche
40538,1,-1.0000000000000002,0,tarde
40539,1,1.0000000000000002,0,noche
40540,1,0.0,0,noche
40541,1,-1.0000000000000002,0,noche
40542,1,1.0000000000000002,0,tarde
40543,1,71.0,1,noche
40544,1,43.0,1,noche
40545,1,-4.000000000000001,0,noche
40546,0,11.0,0,noche
40547,0,-1.0000000000000002,0,noche
40548,0,25.0,1,noche
40549,1,-1.0000000000000002,0,noche
40550,1,0.0,0,noche
40551,1,2.0000000000000004,0,noche
40552,1,107.0,1,noche
40553,1,5.0,0,noche
40554,1,10.0,0,noche
40555,1,-5.0,0,noche
40556,1,7.0,0,noche
40557,1,-1.0000000000000002,0,noche
40558,1,-6.0,0,mañana
40559,1,4.000000000000001,0,mañana
40560,0,3.0,0,mañana
40561,0,0.0,0,mañana
40562,0,-1.0000000000000002,0,mañana
40563,0,1.0000000000000002,0,mañana
40564,0,-4.000000000000001,0,mañana
40565,0,-1.0000000000000002,0,mañana
40566,0,0.0,0,mañana
40567,0,22.0,1,mañana
40568,0,7.0,0,mañana
40569,1,-4.000000000000001,0,mañana
40570,1,1.0000000000000002,0,mañana
40571,1,6.0,0,mañana
40572,1,-4.000000000000001,0,mañana
40573,1,-5.0,0,mañana
40574,1,-10.0,0,mañana
40575,1,1.0000000000000002,0,mañana
40576,1,10.0,0,mañana
40577,1,3.0,0,mañana
40578,1,-5.0,0,mañana
40579,1,12.0,0,mañana
40580,1,-4.000000000000001,0,mañana
40581,1,0.0,0,mañana
40582,1,-1.0000000000000002,0,mañana
40583,1,-2.0000000000000004,0,mañana
40584,1,-1.0000000000000002,0,mañana
40585,1,6.0,0,mañana
40586,1,0.0,0,mañana
40587,1,-3.0,0,mañana
40588,1,3.0,0,mañana
40589,0,13.0,0,noche
40590,0,49.0,1,noche
40591,0,34.00000000000001,1,noche
40592,0,13.0,0,noche
40593,0,20.0,1,noche
40594,0,22.0,1,noche
40595,1,14.0,0,noche
40596,1,28.0,1,noche
40597,1,1.0000000000000002,0,noche
40598,1,17.000000000000004,1,noche
40599,1,20.0,1,noche
40600,1,2.0000000000000004,0,noche
40601,1,5.0,0,noche
40602,1,16.000000000000004,1,noche
40603,1,11.0,0,noche
40604,1,14.0,0,noche
40605,1,1.0000000000000002,0,noche
40606,1,6.0,0,tarde
40607,1,5.0,0,tarde
40608,0,6.0,0,tarde
40609,0,4.000000000000001,0,tarde
40610,0,-1.0000000000000002,0,tarde
40611,0,8.000000000000002,0,tarde
40612,0,7.0,0,tarde
40613,0,10.0,0,tarde
40614,0,2.0000000000000004,0,tarde
40615,0,18.0,1,tarde
40616,0,13.0,0,tarde
40617,1,2.0000000000000004,0,tarde
40618,1,-3.0,0,tarde
40619,1,3.0,0,tarde
40620,1,4.000000000000001,0,tarde
40621,1,-2.0000000000000004,0,tarde
40622,1,0.0,0,tarde
40623,1,4.000000000000001,0,tarde
40624,1,15.0,0,tarde
40625,1,6.0,0,tarde
40626,1,-3.0,0,tarde
40627,1,24.0,1,tarde
40628,1,5.0,0,tarde
40629,1,11.0,0,tarde
40630,1,-1.0000000000000002,0,tarde
40631,1,1.0000000000000002,0,tarde
40632,1,0.0,0,tarde
40633,1,9.0,0,tarde
40634,1,15.0,0,tarde
40635,1,8.000000000000002,0,tarde
40636,1,14.0,0,tarde
40637,1,7.0,0,tarde
40638,1,7.0,0,tarde
40639,0,2.0000000000000004,0,tarde
40640,0,39.0,1,tarde
40641,0,3.0,0,tarde
40642,0,-1.0000000000000002,0,tarde
40643,0,2.0000000000000004,0,tarde
40644,0,-6.0,0,tarde
40645,0,4.000000000000001,0,tarde
40646,0,4.000000000000001,0,tarde
40647,0,48.0,1,tarde
40648,1,-2.0000000000000004,0,tarde
40649,1,12.0,0,tarde
40650,1,18.0,1,tarde
40651,1,1.0000000000000002,0,tarde
40652,1,0.0,0,tarde
40653,1,-2.0000000000000004,0,tarde
40654,1,18.0,1,tarde
40655,1,13.0,0,tarde
40656,1,0.0,0,tarde
40657,1,81.0,1,tarde
40658,1,0.0,0,tarde
40659,1,-1.0000000000000002,0,tarde
40660,1,2.0000000000000004,0,tarde
40661,1,0.0,0,tarde
40662,1,-3.0,0,tarde
40663,1,-2.0000000000000004,0,tarde
40664,1,68.00000000000001,1,tarde
40665,1,-2.0000000000000004,0,tarde
40666,1,-3.0,0,tarde
40667,1,-4.000000000000001,0,tarde
40668,1,10.0,0,tarde
40669,1,11.0,0,tarde
40670,0,8.000000000000002,0,tarde
40671,0,-1.0000000000000002,0,tarde
40672,0,1.0000000000000002,0,tarde
40673,0,23.0,1,tarde
40674,0,21.0,1,tarde
40675,0,13.0,0,tarde
40676,0,32.00000000000001,1,tarde
40677,0,16.000000000000004,1,tarde
40678,0,19.0,1,tarde
40679,1,9.0,0,tarde
40680,1,12.0,0,tarde
40681,1,6.0,0,tarde
40682,1,4.000000000000001,0,tarde
40683,1,3.0,0,tarde
40684,1,7.0,0,tarde
40685,1,22.0,1,tarde
40686,1,14.0,0,tarde
40687,1,-2.0000000000000004,0,tarde
40688,1,-1.0000000000000002,0,tarde
40689,1,58.0,1,tarde
40690,1,20.0,1,tarde
40691,1,4.000000000000001,0,tarde
40692,1,-1.0000000000000002,0,tarde
40693,1,-3.0,0,tarde
40694,1,0.0,0,tarde
40695,1,4.000000000000001,0,tarde
40696,1,11.0,0,tarde
40697,1,15.0,0,tarde
40698,1,13.0,0,tarde
40699,1,-4.000000000000001,0,mañana
40700,1,12.0,0,mañana
40701,0,4.000000000000001,0,mañana
40702,0,26.0,1,mañana
40703,0,4.000000000000001,0,mañana
40704,1,8.000000000000002,0,mañana
40705,1,20.0,1,mañana
40706,1,5.0,0,mañana
40707,1,3.0,0,mañana
40708,1,2.0000000000000004,0,mañana
40709,1,3.0,0,mañana
40710,1,-4.000000000000001,0,mañana
40711,1,0.0,0,mañana
40712,1,6.0,0,mañana
40713,1,11.0,0,mañana
40714,0,7.0,0,noche
40715,0,5.0,0,noche
40716,0,15.0,0,noche
40717,1,-3.0,0,noche
40718,1,-3.0,0,noche
40719,1,0.0,0,noche
40720,1,0.0,0,noche
40721,1,31.000000000000004,1,noche
40722,1,8.000000000000002,0,tarde
40723,1,-3.0,0,tarde
40724,0,2.0000000000000004,0,tarde
40725,0,56.0,1,tarde
40726,0,4.000000000000001,0,tarde
40727,0,11.0,0,tarde
40728,0,-1.0000000000000002,0,tarde
40729,0,2.0000000000000004,0,tarde
40730,0,-1.0000000000000002,0,tarde
40731,0,3.0,0,tarde
40732,0,6.0,0,tarde
40733,1,31.000000000000004,1,tarde
40734,1,0.0,0,tarde
40735,1,26.0,1,tarde
40736,1,1.0000000000000002,0,tarde
40737,1,3.0,0,tarde
40738,1,-2.0000000000000004,0,tarde
40739,1,-6.0,0,tarde
40740,1,1.0000000000000002,0,tarde
40741,1,4.000000000000001,0,tarde
40742,1,3.0,0,tarde
40743,1,11.0,0,tarde
40744,1,2.0000000000000004,0,tarde
40745,1,8.000000000000002,0,tarde
40746,1,11.0,0,tarde
40747,1,-6.0,0,tarde
40748,1,-2.0000000000000004,0,tarde
40749,1,16.000000000000004,1,tarde
40750,1,2.0000000000000004,0,tarde
40751,1,3.0,0,tarde
40752,1,0.0,0,tarde
40753,1,4.000000000000001,0,mañana
40754,1,-2.0000000000000004,0,mañana
40755,0,-3.0,0,mañana
40756,0,17.000000000000004,1,mañana
40757,0,3.0,0,mañana
40758,0,9.0,0,mañana
40759,0,4.000000000000001,0,mañana
40760,0,-4.000000000000001,0,mañana
40761,0,3.0,0,mañana
40762,0,18.0,1,mañana
40763,0,3.0,0,mañana
40764,1,1.0000000000000002,0,mañana
40765,1,1.0000000000000002,0,mañana
40766,1,6.0,0,mañana
40767,1,0.0,0,mañana
40768,1,-1.0000000000000002,0,mañana
40769,1,1.0000000000000002,0,mañana
40770,1,-3.0,0,mañana
40771,1,6.0,0,mañana
40772,1,-2.0000000000000004,0,mañana
40773,1,2.0000000000000004,0,mañana
40774,1,-1.0000000000000002,0,mañana
40775,1,-3.0,0,mañana
40776,1,-2.0000000000000004,0,mañana
40777,1,-2.0000000000000004,0,mañana
40778,1,-2.0000000000000004,0,mañana
40779,1,-5.0,0,mañana
40780,1,0.0,0,mañana
40781,1,1.0000000000000002,0,mañana
40782,1,-3.0,0,mañana
40783,1,1.0000000000000002,0,mañana
40784,0,13.0,0,noche
40785,0,-3.0,0,noche
40786,0,-4.000000000000001,0,noche
40787,0,-5.0,0,noche
40788,0,37.0,1,noche
40789,0,1.0000000000000002,0,noche
40790,1,1.0000000000000002,0,noche
40791,1,54.0,1,noche
40792,1,5.0,0,noche
40793,1,24.0,1,noche
40794,1,-5.0,0,noche
40795,1,5.0,0,noche
40796,1,-3.0,0,noche
40797,1,-2.0000000000000004,0,noche
40798,1,-2.0000000000000004,0,noche
40799,1,27.0,1,noche
40800,0,-1.0000000000000002,0,mañana
40801,0,-1.0000000000000002,0,mañana
40802,0,-1.0000000000000002,0,mañana
40803,0,4.000000000000001,0,mañana
40804,0,5.0,0,mañana
40805,0,2.0000000000000004,0,mañana
40806,1,11.0,0,mañana
40807,1,5.0,0,mañana
40808,1,3.0,0,mañana
40809,1,-2.0000000000000004,0,mañana
40810,1,-4.000000000000001,0,mañana
40811,1,1.0000000000000002,0,mañana
40812,1,6.0,0,mañana
40813,1,-4.000000000000001,0,mañana
40814,1,4.000000000000001,0,mañana
40815,1,2.0000000000000004,0,mañana
40816,1,8.000000000000002,0,mañana
40817,1,-4.000000000000001,0,mañana
40818,0,7.0,0,mañana
40819,0,9.0,0,mañana
40820,0,28.0,1,mañana
40821,1,6.0,0,mañana
40822,1,2.0000000000000004,0,mañana
40823,1,-2.0000000000000004,0,mañana
40824,1,-2.0000000000000004,0,mañana
40825,1,1.0000000000000002,0,mañana
40826,0,20.0,1,mañana
40827,1,0.0,0,mañana
40828,1,3.0,0,mañana
40829,1,-1.0000000000000002,0,mañana
40830,1,7.0,0,mañana
40831,0,7.0,0,noche
40832,0,29.0,1,noche
40833,0,4.000000000000001,0,noche
40834,1,-2.0000000000000004,0,noche
40835,1,-1.0000000000000002,0,noche
40836,1,22.0,1,noche
40837,1,1.0000000000000002,0,mañana
40838,0,4.000000000000001,0,mañana
40839,0,-1.0000000000000002,0,mañana
40840,0,6.0,0,mañana
40841,0,14.0,0,mañana
40842,0,16.000000000000004,1,mañana
40843,1,0.0,0,mañana
40844,1,-1.0000000000000002,0,mañana
40845,1,-3.0,0,mañana
40846,1,-1.0000000000000002,0,mañana
40847,1,145.0,1,mañana
40848,1,1.0000000000000002,0,mañana
40849,1,7.0,0,mañana
40850,1,-3.0,0,mañana
40851,1,-4.000000000000001,0,mañana
40852,1,6.0,0,mañana
40853,1,6.0,0,mañana
40854,0,15.0,0,tarde
40855,0,43.0,1,tarde
40856,1,4.000000000000001,0,noche
40857,1,17.000000000000004,1,noche
40858,1,2.0000000000000004,0,noche
40859,1,-2.0000000000000004,0,noche
40860,0,0.0,0,noche
40861,0,1.0000000000000002,0,noche
40862,0,-6.0,0,noche
40863,0,1.0000000000000002,0,noche
40864,0,-2.0000000000000004,0,noche
40865,0,1.0000000000000002,0,noche
40866,0,3.0,0,noche
40867,1,2.0000000000000004,0,noche
40868,1,2.0000000000000004,0,noche
40869,1,9.0,0,noche
40870,1,3.0,0,noche
40871,1,-1.0000000000000002,0,noche
40872,1,-2.0000000000000004,0,noche
40873,1,63.00000000000001,1,noche
40874,1,1.0000000000000002,0,noche
40875,1,15.0,0,noche
40876,1,1.0000000000000002,0,noche
40877,1,0.0,0,noche
40878,1,2.0000000000000004,0,noche
40879,1,6.0,0,noche
40880,1,7.0,0,mañana
40881,1,2.0000000000000004,0,mañana
40882,0,1.0000000000000002,0,mañana
40883,0,0.0,0,mañana
40884,0,19.0,1,mañana
40885,0,2.0000000000000004,0,mañana
40886,0,2.0000000000000004,0,mañana
40887,0,17.000000000000004,1,mañana
40888,0,8.000000000000002,0,mañana
40889,1,5.0,0,mañana
40890,1,5.0,0,mañana
40891,1,6.0,0,mañana
40892,1,7.0,0,mañana
40893,1,85.0,1,mañana
40894,1,12.0,0,mañana
40895,1,1.0000000000000002,0,mañana
40896,1,6.0,0,mañana
40897,1,2.0000000000000004,0,mañana
40898,1,2.0000000000000004,0,mañana
40899,1,3.0,0,mañana
40900,1,30.0,1,mañana
40901,1,0.0,0,mañana
40902,1,41.0,1,tarde
40903,0,5.0,0,tarde
40904,0,-3.0,0,tarde
40905,0,-4.000000000000001,0,tarde
40906,0,1.0000000000000002,0,tarde
40907,0,21.0,1,tarde
40908,0,3.0,0,tarde
40909,1,10.0,0,tarde
40910,1,-3.0,0,tarde
40911,1,8.000000000000002,0,tarde
40912,1,8.000000000000002,0,tarde
40913,1,6.0,0,tarde
40914,1,5.0,0,tarde
40915,1,53.0,1,tarde
40916,1,-2.0000000000000004,0,tarde
40917,1,14.0,0,tarde
40918,1,1.0000000000000002,0,tarde
40919,1,-2.0000000000000004,0,tarde
40920,1,-6.0,0,mañana
40921,1,1.0000000000000002,0,mañana
40922,0,-4.000000000000001,0,mañana
40923,0,-5.0,0,mañana
40924,0,8.000000000000002,0,mañana
40925,0,4.000000000000001,0,mañana
40926,0,-6.0,0,mañana
40927,0,9.0,0,mañana
40928,0,-3.0,0,mañana
40929,1,-2.0000000000000004,0,mañana
40930,1,0.0,0,mañana
40931,1,-3.0,0,mañana
40932,1,13.0,0,mañana
40933,1,-3.0,0,mañana
40934,1,26.0,1,mañana
40935,1,-2.0000000000000004,0,mañana
40936,1,2.0000000000000004,0,mañana
40937,1,2.0000000000000004,0,mañana
40938,1,4.000000000000001,0,mañana
40939,1,5.0,0,mañana
40940,1,-3.0,0,mañana
40941,1,4.000000000000001,0,mañana
40942,0,5.0,0,mañana
40943,1,-2.0000000000000004,0,mañana
40944,1,4.000000000000001,0,mañana
40945,1,11.0,0,mañana
40946,1,-1.0000000000000002,0,mañana
40947,1,4.000000000000001,0,mañana
40948,0,-5.0,0,mañana
40949,0,2.0000000000000004,0,mañana
40950,0,2.0000000000000004,0,tarde
40951,0,-4.000000000000001,0,mañana
40952,0,5.0,0,mañana
40953,0,5.0,0,mañana
40954,1,0.0,0,tarde
40955,1,-1.0000000000000002,0,mañana
40956,1,6.0,0,mañana
40957,1,-2.0000000000000004,0,tarde
40958,1,23.0,1,mañana
40959,1,-9.0,0,mañana
40960,1,-4.000000000000001,0,mañana
40961,1,0.0,0,tarde
40962,1,0.0,0,mañana
40963,1,-2.0000000000000004,0,mañana
40964,1,16.000000000000004,1,mañana
40965,1,13.0,0,mañana
40966,0,-3.0,0,mañana
40967,0,8.000000000000002,0,mañana
40968,0,1.0000000000000002,0,mañana
40969,0,-1.0000000000000002,0,mañana
40970,0,2.0000000000000004,0,mañana
40971,0,7.0,0,mañana
40972,0,11.0,0,mañana
40973,0,3.0,0,mañana
40974,1,5.0,0,mañana
40975,1,4.000000000000001,0,mañana
40976,1,0.0,0,mañana
40977,1,-2.0000000000000004,0,mañana
40978,1,1.0000000000000002,0,mañana
40979,1,2.0000000000000004,0,mañana
40980,1,0.0,0,mañana
40981,1,3.0,0,mañana
40982,1,1.0000000000000002,0,mañana
40983,1,2.0000000000000004,0,mañana
40984,1,3.0,0,mañana
40985,1,5.0,0,mañana
40986,1,-2.0000000000000004,0,mañana
40987,1,-1.0000000000000002,0,mañana
40988,1,1.0000000000000002,0,mañana
40989,1,19.0,1,mañana
40990,1,1.0000000000000002,0,mañana
40991,1,-2.0000000000000004,0,mañana
40992,1,7.0,0,mañana
40993,1,-2.0000000000000004,0,mañana
40994,0,-1.0000000000000002,0,noche
40995,1,10.0,0,noche
40996,1,12.0,0,mañana
40997,1,-6.0,0,noche
40998,0,5.0,0,tarde
40999,0,14.0,0,mañana
41000,1,-1.0000000000000002,0,tarde
41001,1,4.000000000000001,0,mañana
41002,1,10.0,0,tarde
41003,1,0.0,0,mañana
41004,1,2.0000000000000004,0,tarde
41005,1,-1.0000000000000002,0,mañana
41006,0,6.0,0,tarde
41007,0,4.000000000000001,0,tarde
41008,1,1.0000000000000002,0,tarde
41009,1,6.0,0,tarde
41010,1,-4.000000000000001,0,tarde
41011,0,0.0,0,mañana
41012,0,-3.0,0,tarde
41013,0,0.0,0,tarde
41014,0,8.000000000000002,0,tarde
41015,0,3.0,0,mañana
41016,1,9.0,0,tarde
41017,1,8.000000000000002,0,mañana
41018,1,5.0,0,tarde
41019,1,2.0000000000000004,0,tarde
41020,1,-4.000000000000001,0,tarde
41021,1,7.0,0,mañana
41022,1,-2.0000000000000004,0,mañana
41023,1,1.0000000000000002,0,tarde
41024,1,11.0,0,tarde
41025,1,-4.000000000000001,0,tarde
41026,1,24.0,1,mañana
41027,1,-6.0,0,tarde
41028,1,-4.000000000000001,0,tarde
41029,0,0.0,0,tarde
41030,0,0.0,0,tarde
41031,0,7.0,0,tarde
41032,0,1.0000000000000002,0,tarde
41033,0,1.0000000000000002,0,tarde
41034,0,2.0000000000000004,0,tarde
41035,1,0.0,0,tarde
41036,1,-6.0,0,tarde
41037,1,-8.000000000000002,0,tarde
41038,1,6.0,0,tarde
41039,1,5.0,0,tarde
41040,1,8.000000000000002,0,tarde
41041,1,1.0000000000000002,0,tarde
41042,1,0.0,0,tarde
41043,1,-2.0000000000000004,0,tarde
41044,1,7.0,0,tarde
41045,1,14.0,0,tarde
41046,1,1.0000000000000002,0,tarde
41047,1,-3.0,0,tarde
41048,1,-2.0000000000000004,0,tarde
41049,1,75.0,1,tarde
41050,1,1.0000000000000002,0,tarde
41051,0,22.0,1,tarde
41052,0,-3.0,0,tarde
41053,0,4.000000000000001,0,tarde
41054,0,6.0,0,tarde
41055,0,27.0,1,tarde
41056,0,0.0,0,tarde
41057,0,-3.0,0,tarde
41058,0,0.0,0,tarde
41059,1,-5.0,0,tarde
41060,1,2.0000000000000004,0,tarde
41061,1,5.0,0,tarde
41062,1,-1.0000000000000002,0,tarde
41063,1,1.0000000000000002,0,tarde
41064,1,5.0,0,tarde
41065,1,3.0,0,tarde
41066,1,2.0000000000000004,0,tarde
41067,1,-5.0,0,tarde
41068,1,-6.0,0,tarde
41069,1,2.0000000000000004,0,tarde
41070,1,5.0,0,tarde
41071,1,6.0,0,tarde
41072,1,2.0000000000000004,0,tarde
41073,1,7.0,0,tarde
41074,1,5.0,0,tarde
41075,1,-7.0,0,noche
41076,1,-3.0,0,noche
41077,0,48.0,1,noche
41078,0,-6.0,0,noche
41079,0,-3.0,0,noche
41080,1,6.0,0,noche
41081,1,1.0000000000000002,0,noche
41082,1,-3.0,0,noche
41083,1,-9.0,0,noche
41084,1,2.0000000000000004,0,noche
41085,1,0.0,0,noche
41086,1,-2.0000000000000004,0,noche
41087,1,9.0,0,mañana
41088,1,-5.0,0,mañana
41089,0,-3.0,0,mañana
41090,0,3.0,0,mañana
41091,0,25.0,1,mañana
41092,0,11.0,0,mañana
41093,1,-2.0000000000000004,0,mañana
41094,1,5.0,0,mañana
41095,1,-5.0,0,mañana
41096,1,2.0000000000000004,0,mañana
41097,1,14.0,0,mañana
41098,1,-5.0,0,mañana
41099,1,-2.0000000000000004,0,mañana
41100,1,12.0,0,mañana
41101,1,2.0000000000000004,0,mañana
41102,1,-7.0,0,mañana
41103,1,97.0,1,mañana
41104,1,-4.000000000000001,0,tarde
41105,0,-1.0000000000000002,0,mañana
41106,0,4.000000000000001,0,mañana
41107,0,-1.0000000000000002,0,mañana
41108,0,-5.0,0,tarde
41109,0,0.0,0,mañana
41110,1,-2.0000000000000004,0,mañana
41111,1,0.0,0,mañana
41112,1,2.0000000000000004,0,tarde
41113,1,-1.0000000000000002,0,mañana
41114,1,7.0,0,mañana
41115,1,5.0,0,mañana
41116,1,-10.0,0,tarde
41117,1,7.0,0,mañana
41118,1,0.0,0,mañana
41119,1,-2.0000000000000004,0,tarde
41120,1,2.0000000000000004,0,mañana
41121,0,-3.0,0,mañana
41122,1,-2.0000000000000004,0,mañana
41123,1,6.0,0,mañana
41124,1,7.0,0,mañana
41125,0,2.0000000000000004,0,mañana
41126,0,-3.0,0,mañana
41127,0,3.0,0,mañana
41128,0,26.0,1,mañana
41129,1,-2.0000000000000004,0,mañana
41130,1,0.0,0,mañana
41131,1,-2.0000000000000004,0,mañana
41132,1,2.0000000000000004,0,mañana
41133,1,12.0,0,mañana
41134,1,4.000000000000001,0,mañana
41135,1,9.0,0,mañana
41136,1,1.0000000000000002,0,mañana
41137,1,-1.0000000000000002,0,mañana
41138,1,4.000000000000001,0,mañana
41139,1,0.0,0,mañana
41140,0,-1.0000000000000002,0,mañana
41141,0,9.0,0,mañana
